source	target	direction	stimulation	inhibition	sources	references
Q9Y6K9	O14920	1	0	0	BioGRID;DIP;HPRD;InnateDB;IntAct;Lit-BM-17;Macrophage;NetPath;ProtMapper;REACH_ProtMapper;SIGNOR;SPIKE;SignaLink3;TCRcuration_SignaLink3;Wang;iPTMnet	BioGRID:18266324;BioGRID:19365808;BioGRID:20167598;BioGRID:23506214;BioGRID:27426725;DIP:14743216;DIP:18462684;DIP:19666608;DIP:19706536;DIP:20368414;DIP:21423167;HPRD:10968790;HPRD:12657630;HPRD:16319058;HPRD:9751060;InnateDB:10968790;InnateDB:11583588;InnateDB:12133833;InnateDB:12612076;InnateDB:14743216;InnateDB:16603398;InnateDB:18037881;InnateDB:19820708;InnateDB:20098747;InnateDB:24369075;IntAct:14743216;IntAct:16126728;IntAct:16129692;IntAct:16319058;IntAct:16938294;IntAct:17568778;IntAct:18462684;IntAct:19365808;IntAct:19706536;IntAct:20098747;IntAct:21423167;IntAct:9751060;Lit-BM-17:10980203;Lit-BM-17:11057907;Lit-BM-17:11864612;Lit-BM-17:11971985;Lit-BM-17:12133833;Lit-BM-17:12459277;Lit-BM-17:12486103;Lit-BM-17:12612076;Lit-BM-17:14743216;Lit-BM-17:15184390;Lit-BM-17:15749833;Lit-BM-17:15802604;Lit-BM-17:16126728;Lit-BM-17:16129692;Lit-BM-17:16319058;Lit-BM-17:16497931;Lit-BM-17:16547522;Lit-BM-17:16603398;Lit-BM-17:16611882;Lit-BM-17:16906147;Lit-BM-17:16938294;Lit-BM-17:17000764;Lit-BM-17:17363973;Lit-BM-17:17568778;Lit-BM-17:17693255;Lit-BM-17:17977820;Lit-BM-17:18037881;Lit-BM-17:18207244;Lit-BM-17:18266324;Lit-BM-17:18266467;Lit-BM-17:18450452;Lit-BM-17:18462684;Lit-BM-17:18583959;Lit-BM-17:18949366;Lit-BM-17:19365808;Lit-BM-17:19422324;Lit-BM-17:19656241;Lit-BM-17:19706536;Lit-BM-17:19815509;Lit-BM-17:19820708;Lit-BM-17:19959994;Lit-BM-17:20098747;Lit-BM-17:20167598;Lit-BM-17:20368414;Lit-BM-17:20434986;Lit-BM-17:20932476;Lit-BM-17:21455180;Lit-BM-17:21803029;Lit-BM-17:21903422;Lit-BM-17:22099304;Lit-BM-17:22605335;Lit-BM-17:22990857;Lit-BM-17:23131831;Lit-BM-17:23506214;Lit-BM-17:23986494;Lit-BM-17:24240172;Lit-BM-17:24266532;Lit-BM-17:24469399;Lit-BM-17:24618592;Lit-BM-17:25286246;Lit-BM-17:25304104;Lit-BM-17:25400026;Lit-BM-17:25852190;Lit-BM-17:25979343;Lit-BM-17:26496610;Lit-BM-17:27929056;Lit-BM-17:9751060;Macrophage:10094049;Macrophage:10195894;Macrophage:10837071;Macrophage:11865184;Macrophage:12612076;Macrophage:15214841;Macrophage:15218526;Macrophage:15327770;Macrophage:15620648;Macrophage:15691841;Macrophage:15836773;Macrophage:16186825;Macrophage:16260493;Macrophage:16285893;Macrophage:16493424;Macrophage:16497931;Macrophage:16970925;Macrophage:17072322;Macrophage:17561400;Macrophage:17965022;NetPath:11864612;NetPath:12709429;NetPath:14743216;NetPath:20200955;NetPath:21640763;ProtMapper:23123196;SIGNOR:12192055;SIGNOR:20300203;SPIKE:18329793;SignaLink3:15084594;SignaLink3:23109003;iPTMnet:18037881
O14757	P30304	1	0	1	ACSN;BioGRID;DIP;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:15459660;ACSN:15798197;ACSN:17102137;ACSN:17116885;ACSN:17296725;ACSN:17384638;ACSN:17568790;ACSN:17582221;ACSN:18677104;ACSN:19793801;ACSN:20126263;BioGRID:12399544;BioGRID:12963847;DIP:9278511;HPRD-phos:12399544;HPRD-phos:12676583;HPRD:12399544;HPRD:12676583;KEA:11298456;KEA:12110582;KEA:12399544;KEA:12676583;KEA:12759351;KEA:14559997;KEA:14681206;ProtMapper:12399544;ProtMapper:12676583;ProtMapper:12759351;ProtMapper:15736430;ProtMapper:16488126;ProtMapper:16682204;ProtMapper:16697662;ProtMapper:17030123;ProtMapper:18167338;ProtMapper:18480045;ProtMapper:19075565;ProtMapper:20068082;ProtMapper:20798862;ProtMapper:20860841;ProtMapper:21148633;ProtMapper:21252624;ProtMapper:22040655;ProtMapper:22263797;ProtMapper:22655267;ProtMapper:23335075;ProtMapper:25936524;ProtMapper:27038604;ProtMapper:27213455;ProtMapper:27493659;ProtMapper:27908669;ProtMapper:28150240;ProtMapper:29435105;ProtMapper:29725502;SIGNOR:20068082;SPIKE:14752276;SPIKE:16647857;SPIKE:18480045;dbPTM:11298456;dbPTM:12399544;dbPTM:12676583;dbPTM:12759351;dbPTM:14559997;dbPTM:14681206;iPTMnet:12399544;iPTMnet:12676583;iPTMnet:20068082;iPTMnet:21252624;phosphoELM:12399544;phosphoELM:12676583;phosphoELM:12759351;phosphoELM:14559997;phosphoELM:14681206
P55212	Q14790	1	0	0	ACSN;HPRD;SIGNOR	ACSN:11788820;HPRD:12232792;SIGNOR:11455969
Q14790	P55212	1	1	0	ACSN;HPRD;KEGG;SIGNOR;SPIKE;Wang	ACSN:11788820;HPRD:12232792;SIGNOR:11455969;SIGNOR:9727491;SPIKE:18329793
P06493	P67870	1	1	0	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	HPRD-phos:18669648;HPRD-phos:18691976;HPRD-phos:19007248;HPRD-phos:20068231;HPRD-phos:20230923;HPRD-phos:7578274;HPRD:7578274;KEA:12551973;KEA:17081983;KEA:17570479;KEA:1939094;KEA:7578274;PhosphoSite:12551973;PhosphoSite:16335537;PhosphoSite:1939094;PhosphoSite:19581576;PhosphoSite:25788269;PhosphoSite:7578274;ProtMapper:7578274;SIGNOR:7578274;SPIKE:12396231;SPIKE:19387552;iPTMnet:12551973;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:19007248;iPTMnet:1939094;iPTMnet:20068231;iPTMnet:20230923;iPTMnet:7578274;phosphoELM:12551973;phosphoELM:1939094;phosphoELM:7578274
Q92630	P04637	1	1	0	HPRD_MIMP;MIMP;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_MIMP	PhosphoSite:10581258;PhosphoSite:11030628;PhosphoSite:11101524;PhosphoSite:11300786;PhosphoSite:11495913;PhosphoSite:11740489;PhosphoSite:11780126;PhosphoSite:11875057;PhosphoSite:12021785;PhosphoSite:12093737;PhosphoSite:12397361;PhosphoSite:12427754;PhosphoSite:12676607;PhosphoSite:12860987;PhosphoSite:12902982;PhosphoSite:12907596;PhosphoSite:14749479;PhosphoSite:15322239;PhosphoSite:15381073;PhosphoSite:15471885;PhosphoSite:15489221;PhosphoSite:15526030;PhosphoSite:15619621;PhosphoSite:15657359;PhosphoSite:15706352;PhosphoSite:15750624;PhosphoSite:15843377;PhosphoSite:15870257;PhosphoSite:15897882;PhosphoSite:16219768;PhosphoSite:16247456;PhosphoSite:16377624;PhosphoSite:16601678;PhosphoSite:16717128;PhosphoSite:16738336;PhosphoSite:16793543;PhosphoSite:17105820;PhosphoSite:17107963;PhosphoSite:17210684;PhosphoSite:17332358;PhosphoSite:17349958;PhosphoSite:17349959;PhosphoSite:17380123;PhosphoSite:17567906;PhosphoSite:17591690;PhosphoSite:17891183;PhosphoSite:17906639;PhosphoSite:18056705;PhosphoSite:18160537;PhosphoSite:18216278;PhosphoSite:18536714;PhosphoSite:18560558;PhosphoSite:18769132;PhosphoSite:19465479;PhosphoSite:19828042;PhosphoSite:19857493;PhosphoSite:19861417;PhosphoSite:19882354;PhosphoSite:19965871;PhosphoSite:20018442;PhosphoSite:20024960;PhosphoSite:20123963;PhosphoSite:20171273;PhosphoSite:20514025;PhosphoSite:20610713;PhosphoSite:20673369;PhosphoSite:20696760;PhosphoSite:20811699;PhosphoSite:20935676;PhosphoSite:20962272;PhosphoSite:21057547;PhosphoSite:21383696;PhosphoSite:21394211;PhosphoSite:21642861;PhosphoSite:21660965;PhosphoSite:21765463;PhosphoSite:21765464;PhosphoSite:22011578;PhosphoSite:22525275;PhosphoSite:22797063;PhosphoSite:22878263;PhosphoSite:23149944;PhosphoSite:23420876;PhosphoSite:24145406;PhosphoSite:24196445;PhosphoSite:24379358;PhosphoSite:24899407;PhosphoSite:25778922;PhosphoSite:25915850;PhosphoSite:25944899;PhosphoSite:26029824;PhosphoSite:26113041;PhosphoSite:26236013;PhosphoSite:26391395;PhosphoSite:26578795;PhosphoSite:27034505;PhosphoSite:27208501;PhosphoSite:28060750;PhosphoSite:29296831;ProtMapper:17349958;ProtMapper:17906639;ProtMapper:19965871;ProtMapper:24901999;ProtMapper:26087959;ProtMapper:26341817;ProtMapper:26346493;ProtMapper:26804244;SIGNOR:17349958;SPIKE:17386256;iPTMnet:17349958;iPTMnet:19965871;phosphoELM:17349958;phosphoELM:19965871
Q7Z434	Q9UHD2	1	1	0	BioGRID;HPRD;InnateDB;Macrophage;PhosphoPoint;ProtMapper;SIGNOR;SPIKE;Sparser_ProtMapper	BioGRID:21813773;HPRD:16153868;InnateDB:16153868;InnateDB:21813773;InnateDB:21903422;Macrophage:12702806;Macrophage:15210742;Macrophage:15210743;Macrophage:16127453;Macrophage:16177806;Macrophage:16306936;Macrophage:16858409;Macrophage:17020950;Macrophage:17327220;Macrophage:17468758;ProtMapper:27419230;SIGNOR:25636800;SPIKE:16753195
O60602	Q99836	1	1	0	HPRD;InnateDB;KEGG;Lit-BM-17;Macrophage;SPIKE;Wang	HPRD:16482509;InnateDB:16482509;InnateDB:16644730;InnateDB:20855887;Lit-BM-17:15107846;Lit-BM-17:17583698;Macrophage:16644730;SPIKE:16410796
Q16665	P04637	1	1	0	BioGRID;HPRD;HuGeSiM;SPIKE;Wang	BioGRID:12124396;BioGRID:15629713;HPRD:12124396;HPRD:9537326;HuGeSiM:9537326;SPIKE:16882692
P55957	Q16611	1	1	0	ACSN;DIP;HPRD;IntAct;KEGG;KEGG-MEDICUS;SIGNOR;SPIKE;Wang	ACSN:10950869;DIP:23604079;HPRD:10950869;IntAct:12624108;IntAct:23604079;IntAct:23782464;SIGNOR:11175253;SIGNOR:12242151;SIGNOR:17289999;SPIKE:10950869
P55957	Q07812	1	1	0	ACSN;CA1;HPRD;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;NetPath;SIGNOR;SPIKE;Wang	ACSN:14730312;ACSN:19062087;ACSN:19968986;CA1:8918887;HPRD:15574335;IntAct:17289999;IntAct:20956295;IntAct:23374347;IntAct:25241761;Lit-BM-17:17289999;Lit-BM-17:23374347;Lit-BM-17:25241761;NetPath:17520191;SIGNOR:10629050;SIGNOR:12242151;SIGNOR:15574335;SIGNOR:17289999;SPIKE:15574335
Q9NR28	P98170	1	0	1	BioGRID;CA1;DIP;DOMINO;HPRD;InnateDB;IntAct;Lit-BM-17;Macrophage;SIGNOR;SPIKE;Wang	BioGRID:12511567;BioGRID:17724022;BioGRID:22465666;CA1:10929712;DIP:11140638;DIP:19667203;DOMINO:10929712;HPRD:10929712;HPRD:11242052;HPRD:11257231;HPRD:16282325;InnateDB:11157976;InnateDB:11242052;InnateDB:11257231;InnateDB:11606597;InnateDB:11927604;InnateDB:12121969;InnateDB:12181739;InnateDB:12660240;InnateDB:12865429;InnateDB:15078891;InnateDB:15300255;InnateDB:15749826;InnateDB:17686459;IntAct:11140638;IntAct:11801603;IntAct:16282325;IntAct:19667203;IntAct:21185211;IntAct:22465666;IntAct:23251006;Lit-BM-17:10929712;Lit-BM-17:11140637;Lit-BM-17:11140638;Lit-BM-17:11242052;Lit-BM-17:11257230;Lit-BM-17:11257231;Lit-BM-17:11602612;Lit-BM-17:11604410;Lit-BM-17:11606597;Lit-BM-17:11801603;Lit-BM-17:12218061;Lit-BM-17:12511567;Lit-BM-17:12525502;Lit-BM-17:12660240;Lit-BM-17:14512414;Lit-BM-17:14523016;Lit-BM-17:15178455;Lit-BM-17:15200957;Lit-BM-17:15280366;Lit-BM-17:15300255;Lit-BM-17:15507451;Lit-BM-17:15541727;Lit-BM-17:15650747;Lit-BM-17:15781261;Lit-BM-17:16282325;Lit-BM-17:17179183;Lit-BM-17:17724022;Lit-BM-17:19506082;Lit-BM-17:19667203;Lit-BM-17:20957035;Lit-BM-17:21185211;Lit-BM-17:22465666;Lit-BM-17:23251006;Lit-BM-17:23818254;Lit-BM-17:25246529;Lit-BM-17:25801170;Lit-BM-17:27476169;Macrophage:10929712;Macrophage:10972280;Macrophage:11801595;SIGNOR:10929711;SIGNOR:11583623;SIGNOR:14523016;SPIKE:10929712
P06493	P30291	1	0	0	ACSN;HPRD;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NetworKIN_KEA;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:10373560;ACSN:12124778;ACSN:12814430;ACSN:15037762;ACSN:15070733;ACSN:15279786;ACSN:15917306;ACSN:16123593;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:19652693;ACSN:7575488;ACSN:7681363;ACSN:8348613;ACSN:8515817;ACSN:9001210;ACSN:9268380;HPRD:10564259;HPRD:12186947;HPRD:8428596;HPRD:9268380;KEA:15070733;KEA:16085715;KEA:17570479;PhosphoSite:15070733;PhosphoSite:16085715;PhosphoSite:23051732;ProtMapper:15070733;ProtMapper:16085715;ProtMapper:19489726;ProtMapper:23051732;ProtMapper:30067982;SIGNOR:15070733;SIGNOR:16085715;SPIKE:18285803;dbPTM:15070733;iPTMnet:15070733;iPTMnet:16085715;phosphoELM:15070733;phosphoELM:16085715
P30291	P06493	1	0	1	ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;NetworKIN_KEA;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:10373560;ACSN:12124778;ACSN:12814430;ACSN:15037762;ACSN:15070733;ACSN:15279786;ACSN:15917306;ACSN:16123593;ACSN:17303408;ACSN:17660363;ACSN:18590585;ACSN:19652693;ACSN:7575488;ACSN:7681363;ACSN:8348613;ACSN:8515817;ACSN:9001210;ACSN:9268380;HPRD-phos:10564259;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:18452278;HPRD-phos:18669648;HPRD-phos:18691976;HPRD-phos:19413330;HPRD-phos:19415658;HPRD-phos:19651622;HPRD-phos:19901323;HPRD-phos:20058876;HPRD-phos:20068231;HPRD-phos:8084605;HPRD:10564259;HPRD:12186947;HPRD:8428596;HPRD:9268380;KEA:10564259;KEA:12186947;KEA:15070733;KEA:15592455;KEA:15964826;KEA:16083285;KEA:16085715;KEA:17192257;KEA:17570479;KEA:7743995;KEA:8084605;KEA:8428596;KEA:8578591;KEA:9001210;KEA:9268380;KEA:96108162;PhosphoSite:15070733;PhosphoSite:16085715;PhosphoSite:23051732;ProtMapper:10209262;ProtMapper:10896159;ProtMapper:11202906;ProtMapper:11527575;ProtMapper:11730318;ProtMapper:11751453;ProtMapper:11807090;ProtMapper:1384126;ProtMapper:14972559;ProtMapper:15070733;ProtMapper:15350223;ProtMapper:15837193;ProtMapper:16085715;ProtMapper:16096060;ProtMapper:17480229;ProtMapper:17718912;ProtMapper:18378775;ProtMapper:18385244;ProtMapper:18469858;ProtMapper:19305423;ProtMapper:19489726;ProtMapper:19821025;ProtMapper:20347419;ProtMapper:20406171;ProtMapper:20465818;ProtMapper:20498628;ProtMapper:20530684;ProtMapper:20609246;ProtMapper:20813250;ProtMapper:21389100;ProtMapper:21660227;ProtMapper:22494620;ProtMapper:22546375;ProtMapper:22709126;ProtMapper:22770610;ProtMapper:22836368;ProtMapper:23051732;ProtMapper:23166842;ProtMapper:23410205;ProtMapper:23494566;ProtMapper:23537585;ProtMapper:23727417;ProtMapper:24136233;ProtMapper:24143279;ProtMapper:24415942;ProtMapper:24536047;ProtMapper:24630986;ProtMapper:24651440;ProtMapper:24666614;ProtMapper:24716182;ProtMapper:24927813;ProtMapper:24970150;ProtMapper:25174607;ProtMapper:25283841;ProtMapper:25301733;ProtMapper:25344910;ProtMapper:25361894;ProtMapper:25458954;ProtMapper:25609063;ProtMapper:25733813;ProtMapper:25774168;ProtMapper:26006103;ProtMapper:26025928;ProtMapper:26057002;ProtMapper:26081366;ProtMapper:26131711;ProtMapper:26658951;ProtMapper:26804466;ProtMapper:26899266;ProtMapper:27196765;ProtMapper:27196784;ProtMapper:27532275;ProtMapper:27669826;ProtMapper:27878946;ProtMapper:28126323;ProtMapper:28264028;ProtMapper:28396830;ProtMapper:28539822;ProtMapper:28928160;ProtMapper:29044141;ProtMapper:29217775;ProtMapper:29500418;ProtMapper:29930204;ProtMapper:30067982;ProtMapper:7743995;ProtMapper:7749193;ProtMapper:7774574;ProtMapper:8428596;ProtMapper:8972180;ProtMapper:9552418;SIGNOR:15070733;SIGNOR:16085715;SIGNOR:16096060;SPIKE:18285803;dbPTM:15070733;iPTMnet:10564259;iPTMnet:15070733;iPTMnet:16085715;iPTMnet:16096060;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:18452278;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:19413330;iPTMnet:19415658;iPTMnet:19651622;iPTMnet:19901323;iPTMnet:20058876;iPTMnet:20068231;iPTMnet:7743995;iPTMnet:7774574;iPTMnet:8084605;phosphoELM:15070733;phosphoELM:16085715;phosphoELM:7743995
P27361	P36507	1	0	0	CancerCellMap;HPRD;InnateDB;Lit-BM-17;NCI-PID_ProtMapper;NetPath;PhosphoPoint;ProtMapper;SIGNOR;Wang	CancerCellMap:8226933;HPRD:7687743;HPRD:8226933;HPRD:8626767;InnateDB:11134045;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;NetPath:8226933;ProtMapper:19541618;SIGNOR:10567369
P36507	P27361	1	1	0	BEL-Large-Corpus_ProtMapper;CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;KEA;KEGG-MEDICUS;Lit-BM-17;MIMP;Macrophage;NCI-PID_ProtMapper;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP	CancerCellMap:11251083;CancerCellMap:8226933;HPRD-phos:15580310;HPRD-phos:16497976;HPRD-phos:17389395;HPRD-phos:18669648;HPRD-phos:18691976;HPRD-phos:18707149;HPRD-phos:19651622;HPRD-phos:19901323;HPRD-phos:20068231;HPRD-phos:7687743;HPRD-phos:8626767;HPRD:7687743;HPRD:8226933;HPRD:8626767;InnateDB:11134045;KEA:11971971;KEA:15466476;KEA:16464493;KEA:17081983;KEA:17192257;KEA:7687743;KEA:7867743;KEA:8626767;KEA:93330262;Lit-BM-17:8226933;Lit-BM-17:8626767;Lit-BM-17:9006895;Macrophage:17906627;NetPath:8226933;ProtMapper:10746662;ProtMapper:11118451;ProtMapper:11136732;ProtMapper:11704645;ProtMapper:11948414;ProtMapper:11986622;ProtMapper:12750173;ProtMapper:12920017;ProtMapper:12932319;ProtMapper:1381507;ProtMapper:1411546;ProtMapper:15212693;ProtMapper:15342917;ProtMapper:15466214;ProtMapper:15811950;ProtMapper:15851026;ProtMapper:17272394;ProtMapper:17569879;ProtMapper:18799465;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:19933846;ProtMapper:26987942;ProtMapper:7559390;ProtMapper:7898932;ProtMapper:8223433;ProtMapper:8376945;ProtMapper:9447970;ProtMapper:9694850;ProtMapper:9731057;SIGNOR:10567369;SIGNOR:11971971;SIGNOR:12270934;SIGNOR:1411546;SIGNOR:9677429;SPIKE:11251083;SPIKE:16887817;SPIKE:8226933;SignaLink3:11242034;SignaLink3:18988627;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:7687743;SignaLink3:8226933;SignaLink3:8626767;dbPTM:15951569;dbPTM:17081983;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:18669648;dbPTM:18691976;dbPTM:18983981;dbPTM:19369195;dbPTM:19494114;dbPTM:19534553;dbPTM:19690332;iPTMnet:1411546;iPTMnet:15580310;iPTMnet:16497976;iPTMnet:17389395;iPTMnet:18669648;iPTMnet:18691976;iPTMnet:18707149;iPTMnet:19651622;iPTMnet:19901323;iPTMnet:20068231;iPTMnet:7687743;iPTMnet:8226933;iPTMnet:8626767
P45983	P35568	1	0	1	Adhesome;BEL-Large-Corpus_ProtMapper;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;Kinexus_KEA;Lit-BM-17;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP	Adhesome:10592173;Adhesome:10722755;Adhesome:11606564;Adhesome:16055440;ELM:26538579;HPRD-phos:10722755;HPRD-phos:11606564;HPRD-phos:12351658;HPRD:10722755;HPRD:11606564;HPRD:12351658;HPRD:12417588;KEA:10722755;KEA:11606564;KEA:12351658;KEA:15199052;KEA:15613682;Lit-BM-17:10722755;Lit-BM-17:11606564;ProtMapper:11606564;ProtMapper:12409308;ProtMapper:12510059;ProtMapper:14579029;ProtMapper:15001544;ProtMapper:15212693;ProtMapper:18728222;ProtMapper:26882989;ProtMapper:29207597;SIGNOR:12510059;SIGNOR:14579029;SIGNOR:18728222;SPIKE:10722755;SPIKE:15314024;iPTMnet:10722755;iPTMnet:11606564;iPTMnet:12351658;iPTMnet:12510059;iPTMnet:14579029;iPTMnet:18728222
P45983	Q9UQF2	1	0	0	BEL-Large-Corpus_ProtMapper;BioGRID;CA1;CancerCellMap;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	BioGRID:11700324;CA1:10490659;CA1:9235893;CancerCellMap:11700324;ELM:15141161;HPRD-phos:12756254;HPRD:12756254;HPRD:18286207;HPRD:9733513;InnateDB:15998799;IntAct:16840345;KEA:12756254;KEA:15911620;ProtMapper:12756254;ProtMapper:15212693;SIGNOR:10490659;SIGNOR:15141161;SIGNOR:18486448;SIGNOR:9922370;SPIKE:15314024;SPIKE:16840345;SPIKE:9933567;SignaLink3:23331499;SignaLink3:9922370;dbPTM:12756254;iPTMnet:12756254;phosphoELM:12756254
Q9UQF2	P45983	1	0	0	BEL-Large-Corpus_ProtMapper;BioGRID;CA1;CancerCellMap;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	BioGRID:11700324;CA1:10490659;CA1:9235893;CancerCellMap:11700324;ELM:15141161;HPRD-phos:12756254;HPRD:12756254;HPRD:18286207;HPRD:9733513;InnateDB:15998799;IntAct:16840345;KEA:12756254;KEA:15911620;ProtMapper:12756254;ProtMapper:15212693;SIGNOR:10490659;SIGNOR:15141161;SIGNOR:18486448;SIGNOR:9922370;SPIKE:15314024;SPIKE:16840345;SPIKE:9933567;SignaLink3:23331499;SignaLink3:9922370;dbPTM:12756254;iPTMnet:12756254;phosphoELM:12756254
P28482	Q02750	1	0	0	HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;KEGG;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	HPRD-phos:12594221;HPRD-phos:8157000;HPRD:11134045;HPRD:11352917;HPRD:11741894;HPRD:11823456;HPRD:12594221;HPRD:8157000;IntAct:17255949;IntAct:23241949;KEA:10567369;KEA:12594221;KEA:8157000;KEA:9351825;Lit-BM-17:10757792;Lit-BM-17:11266467;Lit-BM-17:11279118;Lit-BM-17:11352917;Lit-BM-17:11823456;Lit-BM-17:12697810;Lit-BM-17:12788955;Lit-BM-17:17255949;Lit-BM-17:19058874;Lit-BM-17:21336309;Lit-BM-17:21675959;Lit-BM-17:23241949;Lit-BM-17:24623782;NetPath:11823456;NetPath:8670897;ProtMapper:10567369;ProtMapper:14993270;ProtMapper:17254543;ProtMapper:17928366;ProtMapper:19219045;ProtMapper:19541618;ProtMapper:8013650;SIGNOR:10567369;iPTMnet:10567369;iPTMnet:12594221;iPTMnet:8157000;phosphoELM:10567369
