	RFX5	MYC	NFKB2	FOXM1	E2F1	E2F2	TFDP1	SREBF1	SREBF2	MYB	PAX8	SRF	E2F3	ATF1	USF1	NFIC	TCF3	RARA	PPARA	TCF7L2	CREB1	ETS2	POU2F1	RUNX1	ETS1	SP1	CEBPA	STAT4	SPI1	FLI1	MITF	IRF1	FOS	REL	RELB	NFKB1	RELA	CEBPB	JUN	ATF2	SMAD3	SMAD4	REST	FOSL1	SP3	ESR1	STAT6	ELK1	JUND	HIF1A	EPAS1	STAT3	AR	PPARG	VDR	YY1	ZEB1	HSF1	NFE2L2	TWIST1	NR3C1	HNF1A	RUNX3	STAT1	IRF9	STAT2	ATF4	STAT5A	STAT5B	FOXO3	FOXO4	FOXO1	RXRA	TP53
IL6	0.04115291924241256	0.1867345624805713	0.1320428893891974	0.07009094120953296	0.18266421755610018	0.1873999094406242	0.11703926488638385	0.14583692220870786	0.2791086523847164	0.2675528475446687	0.5660369085132222	0.20674976940395207	0.3058447277478616	0.142620645542963	0.20126364915847278	0.31372658141105497	0.33193038944048914	0.2096013206307791	0.200253226684601	0.28249763421205826	0.10733803761527676	0.3024714746966358	0.211461186857549	0.2084581439133278	0.12963538129929147	0.16128718209380857	0.28966500244978205	0.18236505898414454	0.5710679000614347	0.5792740450206375	0.447104466835462	0.8926801881619197	0.7347666079472688	0.7121326784613069	0.7053953318786796	0.5759293219561772	0.5401783998453408	0.5841050782555182	0.49181144062904514	0.49971010100377455	0.3631129907657106	0.2589225384040101	0.7484271530796398	0.5214358180931479	0.2928705999394895	0.5437748802081016	0.26324135067895904	0.42798323178411235	0.34317372610837227	0.7147733409137479	0.3306394372207212	0.7692552708499877	0.3611980627681868	0.4124809837985575	0.6313077264372441	0.5187769631998327	0.7585571584605351	0.7623894371021622	0.6712719991857808	0.6998031611376825	0.7604811638966322	0.38057207130514903	0.32152854218130367	0.988854222355529	0.9949988254443636	0.9991048665478579	0.9348374331361098	0.841146057977347	0.8161031471732726	0.8188112151319593	0.6824955687572182	0.7738272431962641	0.726346294681816	0.781993197812904
TSLP	0.5748871879124793	0.17809625884730376	0.17302279020224282	0.1370256380671174	0.2601332704611514	0.10057517735384439	0.14908760156067363	0.0905157085272961	0.33268516483580285	0.4114629473895196	0.4385395858682652	0.21344303597732325	0.12929762029699512	0.22165500769267088	0.4457432343037555	0.18343039619402746	0.16423507164733608	0.2164424885331414	0.12820821761544896	0.33911145950264143	0.41690257445142875	0.416823873383278	0.4024239115540106	0.17757693147141032	0.27400171685830554	0.24516535668084277	0.27703506560538216	0.12979584245299	0.6956001765826965	0.4878848237219334	0.6057803584950521	0.8986085782349391	0.6501053598515536	0.6656175564987068	0.5976561879309034	0.514516549083646	0.4313825659286295	0.37724865288506415	0.2268687679791325	0.3744544381906145	0.10555424484365322	0.23503751728320688	0.6504393076338918	0.5384466340177609	0.5182583618679604	0.4518864526405749	0.618142481818684	0.656035618404514	0.5775389009063004	0.4645479120495084	0.7235146259816596	0.45380893259698507	0.5460799212601906	0.3052820432983039	0.7227956482962006	0.32434322994406056	0.453100244006361	0.3585979323220953	0.6013964744066923	0.8038307222732659	0.6534198535618789	0.3097811323508946	0.46515006738969444	0.9895904586509876	0.9956189596423932	0.999231680065491	0.9164210285437233	0.7710814178017285	0.7436940483734695	0.6715606699857162	0.6482427526169494	0.6989277616383283	0.7209619617487546	0.8567683297375133
INHBB	0.11085138623200577	0.05908016973862989	0.13490158136267288	0.17760113950333528	0.11393821523144071	0.03613937733044918	0.18957112345079474	0.15050839754729342	0.2601596611529611	0.32548222730336296	0.30827132677955016	0.39293267776119745	0.11733417107151126	0.1582871820166782	0.41995704418261925	0.09487977335694688	0.35229284962905516	0.2111139737500975	0.1696247472009677	0.4577877223844239	0.23888697562495392	0.37749652535178935	0.4383335534105727	0.17496545273085268	0.23885232748619156	0.3348578669912521	0.3111184324471348	0.15860629338908475	0.3847317209690624	0.4413696525758801	0.5033126320732624	0.9774234788294889	0.8263774933978714	0.6890082475756572	0.7444690238405275	0.579019741762205	0.4909517032622218	0.5999206123846607	0.4389515486281557	0.6966893919462249	0.45821609095847443	0.47387336005546443	0.6874265380435802	0.4643983237743944	0.5909781869007076	0.579995676825044	0.689066372137392	0.6506257601955892	0.5611877377266978	0.5126678562480944	0.7973540936027766	0.7872274280936085	0.3760818728185609	0.2266855437050742	0.7997385762252678	0.3091972745741062	0.47740009894385615	0.8254421774564749	0.657653211323594	0.8015230078008306	0.6856825043149116	0.4794519453783529	0.52413467723738	0.992659877978039	0.9978017709694371	0.999898022289843	0.8623140025843615	0.7720443002486332	0.7149164167259763	0.5129824223946008	0.5695727873818198	0.643068579048522	0.776944426936033	0.9617835909411552
WNT7A	0.17380409038335154	0.04276008425791718	0.11784912012582532	0.24555997165665722	0.1413234606495049	0.03391794881109848	0.08241714574365155	0.2024698946076256	0.22707317515138015	0.4575194071135046	0.5998076929486971	0.40308384798514074	0.11193110328928871	0.14086684606939937	0.2577196790980706	0.10927622263896199	0.2540304939923206	0.19982351123046935	0.12021844780574942	0.465493150211277	0.3842188578708472	0.27989967283421335	0.36975327379721634	0.18401467351060866	0.32276379071930833	0.23560174632478076	0.2669205152893746	0.10125996774291157	0.5678494277790211	0.5063148636979254	0.6691548954214477	0.8276363143539873	0.7458205974040809	0.6789593578598854	0.7145471642996362	0.6080076226651071	0.5422242736223865	0.5856872010415087	0.3202976903273813	0.4857876442345825	0.2882104859206913	0.30132436550979524	0.7180813400508869	0.48192740393048283	0.4868278362339994	0.6293306408759546	0.514643019453015	0.46817896089103794	0.3316967505357894	0.5281968083377355	0.5724542916100959	0.7390996852427512	0.3234538337832557	0.37536081658414633	0.8889537422001547	0.4073464761929412	0.42844637806185226	0.607415959685313	0.7056127927991839	0.7501354013458361	0.7121670659730186	0.4932173732702858	0.3528078249813926	0.9955397593980624	0.9975970845318085	0.9996513774448255	0.9179634256352186	0.8881758615147137	0.8411069751087281	0.6626307213208725	0.575364635854282	0.7387535173040742	0.8202420395697587	0.9183401682150518
FASLG	0.1306270419977233	0.04611313876118884	0.03528031257290143	0.04243707064870703	0.23738370593688102	0.22438175250625905	0.3169940516380467	0.4601093080274592	0.3455336164826436	0.4987636289492934	0.44645745500020184	0.6203672021368403	0.3261430018051764	0.17474243266371967	0.3353151354584	0.09276050428084825	0.21324827051819772	0.1701055939245271	0.021594473150194787	0.3828202075019319	0.1683260806740938	0.5497362421187463	0.1047616052915669	0.1269577945395995	0.12589809884598183	0.20179662890102062	0.3727028783030049	0.07969090926005344	0.34161357290971356	0.5431133455205178	0.30089510402278175	0.9808247742648492	0.7322291249899493	0.8528165965644582	0.9066909784831445	0.8008822669742915	0.8843271631372576	0.662675839949199	0.45294542671804666	0.5667180977228731	0.4720954655423505	0.45879046541220175	0.2255929685813596	0.4710708652942434	0.4150882062984896	0.3788353107310005	0.37110398113440457	0.6259915676741855	0.5071462887514306	0.6138467133528602	0.4233186460588989	0.8626140516670954	0.2972170813985208	0.1504441828645597	0.928536577528581	0.3421358483260155	0.7433433971037144	0.5250170342184864	0.6938399748512635	0.7819156898438149	0.4429232745896935	0.6956712977149728	0.5437891133975172	0.9984789923281855	0.9981145910241819	0.999900231210543	0.9223675347075547	0.9530863603430068	0.8233301230394844	0.5449223071023946	0.5274267551630766	0.6343243462431278	0.6138452608159819	0.8311150836344593
SAA1	0.04594396102875331	0.2734626217861638	0.07145824186955321	0.08971510328582732	0.0421179143305756	0.0640323591646893	0.022949253739856023	0.4927011990891166	0.5403316047575774	0.5078938074680797	0.3877648531696061	0.7645316228491609	0.2920466300867439	0.3016188734046139	0.12376716197376024	0.11625328523920779	0.2492993460723863	0.2708587329604635	0.33403124904300163	0.4222084094155014	0.3568678561131937	0.34126773362740476	0.2123501723189648	0.28283542308130205	0.16584584913964645	0.181427080111759	0.20155025944698574	0.20757747812258404	0.3449565423352802	0.4155732889784962	0.3891445505906347	0.9665190103587729	0.8596520553046694	0.7688885687469679	0.886259935782856	0.929855658326729	0.8471441542790901	0.3589909439032297	0.6724195379389475	0.5843101125477079	0.44826833686381595	0.37852513035497826	0.6951362112898234	0.5112880346546945	0.3119879438426222	0.59185835217287	0.6091535127757819	0.80956208763256	0.7801717341230245	0.4609890842564871	0.6381253476834501	0.8352286790366497	0.4270069085325824	0.48341979986974565	0.8068152024262628	0.32135947692138045	0.5050472661527998	0.6484932953138345	0.5469904809613689	0.7904903581409874	0.6625946148399996	0.6214336997201075	0.6933806654420083	0.9967288968387447	0.9948890799692269	0.999833417347784	0.9410158330673299	0.8182640022010637	0.7617320997683406	0.7883181037689222	0.7519982905619153	0.6837096501137088	0.7348790408959538	0.9293799763882022
COL18A1	0.014613057831993053	0.08276233375120713	0.10523842089411076	0.06796061505248292	0.11316325418265169	0.06683219922172916	0.11385086773316555	0.45773044716671707	0.31149030846408127	0.3337242521683318	0.3924917539770767	0.3949837468758606	0.19678764505433277	0.42839692308699195	0.1807259923211389	0.06499366699853462	0.17497448800687665	0.24889441034663126	0.1265321701845724	0.38760371927322745	0.24452398006202947	0.16945694822702406	0.10810839358221443	0.09339699707361165	0.06330080173148835	0.0700149922909026	0.11288124326499502	0.14415670928968766	0.08765261883949403	0.35716010768414375	0.1110442091402026	0.9852872532309316	0.6839096762312552	0.6443059091882186	0.8097734336098674	0.7636310629478562	0.7531840389173201	0.3002590276517242	0.3087107419144831	0.2710184128193335	0.2576184729869089	0.4039015761226807	0.38842567901372926	0.2836356364214273	0.2938437727121366	0.5848718773092791	0.4331145871314774	0.7040562688199679	0.6910352694775097	0.4684732082619213	0.5865013229163187	0.5356606316583621	0.3888584644027649	0.29542190819791575	0.7592983017657924	0.6670974063285762	0.8008404690583673	0.6381732453079678	0.5496015967978418	0.6662276581255986	0.5702134422546559	0.46557425598829794	0.7628595385795336	0.9977222168517319	0.9966255103557982	0.999886982822691	0.9182386448207529	0.5940648041854764	0.48507940324500337	0.8746174122413686	0.6978119093487286	0.8321845855528307	0.8111808822935671	0.899069571872747
PF4	0.034961522382305626	0.15177516192165136	0.09932432838077934	0.030920939243785382	0.07540998639412762	0.12372444230683341	0.08141342081472835	0.6226310522678785	0.6178502069582604	0.35616231533935455	0.40782674537401087	0.2786793696339359	0.3731220399549926	0.3313097800738627	0.23722935332899653	0.22565503186701258	0.3737141127464032	0.3096991111153107	0.11257243194535892	0.24941447839182432	0.20776600076392848	0.20881859229304672	0.21176028013521425	0.13769864371746893	0.11272112919974533	0.11155578704677069	0.35573195719598927	0.21475354952019576	0.09109838029093463	0.32976008195409545	0.10430234695712523	0.9926312709609644	0.675075436144711	0.676969149392785	0.8483114773873499	0.8440041183976947	0.7928772185085466	0.3616446371055624	0.3670342917196331	0.4082055889116012	0.24511760633766455	0.26180684778257035	0.47040894110433673	0.47917737329451643	0.4702528984006199	0.6424896665644277	0.4419599328575685	0.714294370089035	0.6934555065163139	0.49406574508292156	0.7139509340842761	0.7327378916279657	0.42698060729061144	0.2807183909353749	0.7765506569522684	0.4239144832541931	0.5569326418195089	0.6372857097567518	0.5504940236826603	0.608203095681991	0.5713247813911234	0.6213124179553307	0.7438150300710571	0.9981222949279658	0.9954501158075271	0.9999412928225981	0.9485467966149728	0.7295574450961797	0.6206541751395549	0.7822032545393902	0.6052276239961419	0.6855011403652691	0.8789874275270995	0.914396900426157
RARRES2	0.028694426247786887	0.020930360375456723	0.11392808147830318	0.04736564704714338	0.07420150040736768	0.03372334697112986	0.05547133756973541	0.43683356146556546	0.5340487954208751	0.4092055580145648	0.42373333677115266	0.30077458065376056	0.23360466751608233	0.21307007673038242	0.18408176593148162	0.1842360784668996	0.3755902443911402	0.20194798430897237	0.1308819047703395	0.3844935413345735	0.2599062189978698	0.12555013041956192	0.16931074625511777	0.3133486407747337	0.06652540829100467	0.08716739875206676	0.21566762224489094	0.13963248074415682	0.15055229250694654	0.2983002914498327	0.1849717953058617	0.9820392816270558	0.5892899871950456	0.5628315814947474	0.9005866412044414	0.7951732795695416	0.7519484572950512	0.3241591149081278	0.19326089037044183	0.28610190171628114	0.23112154587337608	0.243222027744427	0.5077119913324736	0.3889589805244519	0.24213081913345974	0.6929223362121429	0.339446210257096	0.6708756674213883	0.7102296478231649	0.5121751033907619	0.7083652235658211	0.7518389729650178	0.3262021532890471	0.45383526714357614	0.9122203464216025	0.3829068256424417	0.5408294977225503	0.5955527400505466	0.5725636230597096	0.42843770512832713	0.6879716242061761	0.5632735324929075	0.6942648469831063	0.9954219045567232	0.9977224384333043	0.9999664110710573	0.9299292941237478	0.8149161878213425	0.6308287539777278	0.7639671619732649	0.45698993230687135	0.7369566068299851	0.8054236622849248	0.8964444255662811
DLL1	0.02863185116921898	0.027768055744738382	0.094684331813534	0.053683334297628796	0.1170693597624959	0.03387724201078326	0.08080239238948206	0.29352173742454957	0.27463942450882023	0.6037755748047665	0.3926025636576878	0.4216311956284402	0.2420413152791704	0.16724002755792236	0.22419805429689926	0.28305449980846126	0.25321326758456486	0.24517333393609594	0.1386031382512551	0.2904115347611271	0.21443455680132872	0.2222464227178899	0.18334810230700876	0.12424719716254207	0.07814108684002727	0.08373404117201971	0.21865687520356297	0.0992908124436502	0.15026323025781646	0.40270348251303967	0.29812359201440497	0.9762571482000391	0.6110156559441853	0.5595435140546159	0.8787414478741216	0.7140080021567201	0.6342705195806337	0.3235241164789781	0.3799768074084365	0.308492073735918	0.21807684476814776	0.17726333287842702	0.6703512191194325	0.40602411848474385	0.3813199925974358	0.6759824285401853	0.3009269330393536	0.5220661314639771	0.7382473531247655	0.33621042035854376	0.6154558000212933	0.5519494464828515	0.23585318230722274	0.3074989185979968	0.8887520633302909	0.38106339850372184	0.7002201260841145	0.6794729709710235	0.6067687892904506	0.7701839871777201	0.5818793779211704	0.6083018788981652	0.6228658352516768	0.9966768575503202	0.9967446375906974	0.9999424994668765	0.9437751394548513	0.8569066225754959	0.7242743522386746	0.7974747603516095	0.6372070149996416	0.6997303343221735	0.773423124053735	0.9186082959928472
PECAM1	0.02461230599587012	0.07236693695020124	0.0706497211469078	0.049421656708258474	0.10485736655072275	0.07498937230063932	0.0698098382943481	0.5652492024158828	0.5359151968875665	0.5224393879795616	0.5293245072564797	0.42416060705693276	0.2388790420976863	0.26391803020832383	0.1680045822488877	0.28540086398368875	0.4334376284977508	0.16831837183795767	0.11939738688198193	0.3971654342717702	0.1861451573511274	0.2762246419236678	0.13700288728447632	0.18549996800837815	0.056402568256404696	0.07737743889525717	0.18995168244434316	0.12363500165691085	0.15117657618255895	0.2324566966613633	0.18188633072452753	0.9891837220199345	0.6429260161356756	0.7444022280044307	0.9219283909830074	0.8474055797735307	0.6993562572207517	0.3249498185616846	0.25910248244715556	0.35758514509486156	0.2141005797975395	0.3874859456314576	0.438062258284859	0.41245687457317504	0.4673374192734012	0.6213378174264808	0.51143168066322	0.5645197386506879	0.6977019937666078	0.4307985226924869	0.663795412120391	0.5560202344157972	0.20795529784830105	0.48031311578874253	0.5884448105105722	0.3995014091539353	0.7471863396045852	0.7319760797627368	0.5467668933626105	0.8094783699279804	0.5611561203537948	0.5788443964591634	0.6765243858224648	0.998517145321838	0.9979576413666267	0.9999692729004992	0.9141234361018307	0.7834937496774377	0.601653421509885	0.8450489760775877	0.5056189496353866	0.758636292912785	0.7930373547001488	0.9482027025922714
IL15	0.022252926730842296	0.11422687374586694	0.08852479149760259	0.07672048079297458	0.09014192479322969	0.06507827936377483	0.08458867137320758	0.4225697696740204	0.4226400642858392	0.4746213901490018	0.473691677646468	0.2999926216221714	0.2926111716245435	0.23312859847417738	0.2553624111023315	0.16071271137705415	0.41309527946025554	0.06712216305585436	0.08362764306297163	0.3210858046427477	0.26515474277732975	0.1635603942048221	0.18757038016876204	0.09896744799370724	0.08355054203917331	0.08474057949546776	0.25264152173162413	0.14951091689464652	0.1628478810737593	0.23860432137330362	0.13893319007374463	0.9900124553824775	0.6310165880769432	0.6151466793795499	0.8536848635004816	0.7234240207429949	0.7148319407088768	0.5263862099401129	0.26287635680342636	0.4108747329527238	0.2513243994014984	0.3659419262177111	0.6736987351196166	0.38081166163522884	0.2504505168092419	0.5337635738379969	0.41161317583024515	0.7176679050420818	0.6588170994696152	0.3432627558104802	0.6798972482715688	0.6333038202478234	0.2887905069633373	0.4174646619542581	0.8620117695631052	0.5898460412621047	0.6492487964746938	0.7760673901814211	0.5961193762657968	0.6602914131188777	0.555548088648782	0.6455416359997533	0.698438626229712	0.9986118329086605	0.9976700128081131	0.9999612383673484	0.9639123033499786	0.8016981439284081	0.6286248360118238	0.8044940287449522	0.5496043507426807	0.8688629922103468	0.7982777740887893	0.9240622710410316
PBS-BSA	0.023504168990061386	0.078721693760008	0.11265871926037616	0.07285499094187632	0.18266651834594894	0.08470489631043514	0.15645888399991892	0.3983105819617543	0.3781105476649582	0.36339722077586595	0.4095084567181382	0.4429869435451915	0.2773375597607087	0.284803119503247	0.1915925496954191	0.1409399573471445	0.38742217976901455	0.2489118059289146	0.08343152199898568	0.4050527477965744	0.20021118112676653	0.31802286670436325	0.17100170093970388	0.12534751725691468	0.05735391583139676	0.0832306926410104	0.20252635013028464	0.10429314707339615	0.13315696172012348	0.2437344368551633	0.15306621719912605	0.9905023604793519	0.6772966634339417	0.6703090786136974	0.9289969217661062	0.7900273143748197	0.6570988122709829	0.35638832369670076	0.23776208934257664	0.33417528518726863	0.20783214886071555	0.27267385611144546	0.6231169787731106	0.3637817669079429	0.3901920340205517	0.6574912380308336	0.5203524003864933	0.5709346477098094	0.5759092347690546	0.37817915840881866	0.6282720168423622	0.5578269019255198	0.3743304280085624	0.3971410699842014	0.8314709791460826	0.5399605594708409	0.8642215845103741	0.5978579789026723	0.48100769743388583	0.5948251327801248	0.5460556771460744	0.7584014762415769	0.7562058676527557	0.9991198538840105	0.9971524007860073	0.9999392270272958	0.9443611641148419	0.8865384237759589	0.7626262338569282	0.8033793576280537	0.6520560051038147	0.7902092280557955	0.7477567858244489	0.8858347008558224
ADIPOQ	0.02095759149329232	0.10719364578460885	0.07835668074808888	0.07758551329763479	0.24427995133769584	0.08486625858608729	0.18196603566887684	0.7203257179364451	0.6559982422784201	0.3761520750897712	0.43263746442126694	0.19926733869038282	0.361018521782284	0.18709902664001324	0.13268538454511503	0.1928557254345039	0.23915812883108115	0.24477755915609423	0.05510533117799658	0.3015357946746329	0.28944861078602446	0.23863521377893077	0.21852202256531716	0.3784617479882261	0.11498096607016953	0.04252985284642416	0.2540028243670065	0.19527313880380262	0.08874252520352166	0.2349438645532615	0.1350907754612786	0.974615572075201	0.5973198230385945	0.588356319352246	0.7924874738038891	0.7229731017654193	0.7412290012220852	0.3127268688716041	0.1755724802939772	0.4541836251163408	0.146503127251721	0.12647340104154525	0.6890593598048996	0.41597749672428985	0.2668972019420252	0.5296861874600729	0.49329902064616526	0.7622396238306579	0.672187724624372	0.22354903114790964	0.3655766125833776	0.4602099128914283	0.42187169004932945	0.2702805537029457	0.4876365209321875	0.5048286296074775	0.7138232823821026	0.5099599616046253	0.5316865435632057	0.7185079233334015	0.645657831826711	0.4136650857090999	0.5503834849708513	0.9971558002548884	0.9954215160556761	0.9999131076233744	0.9645674825168046	0.7062475256385068	0.49343949367971995	0.7350981529501555	0.7610931629667421	0.648914086173406	0.6927982587715112	0.8699034754810788
OSM	0.043297232916270835	0.03581400524705327	0.06797194254108334	0.08245657001551328	0.2013392161725303	0.0819409671366297	0.07888973737513148	0.5227532949182919	0.46446605976722777	0.6022659181317201	0.4434240484578342	0.4653019513747912	0.3924708984311359	0.12186913874570462	0.23040744418093423	0.2384019682394667	0.11008219802151041	0.26995037192401994	0.14050770971135562	0.39591348544004157	0.17269814986981796	0.34267490503386644	0.3109834374131015	0.20167886345855462	0.07643922502094305	0.0671148483136412	0.16148265428573783	0.15765342334364216	0.2229740578460891	0.3023144305386397	0.18454096676373333	0.9900823006155326	0.6155935120919912	0.6885317590286895	0.8137095690596815	0.7318807945030121	0.6537263180333148	0.3464703919640051	0.21785523804138118	0.4997415541422482	0.2476096904423532	0.19027014910729445	0.7209474806297699	0.40686401735670935	0.36081714543421417	0.5088265184125476	0.4884773947991842	0.6526317519690611	0.6954507191862538	0.16388275933491545	0.4135004330071037	0.5816209555513479	0.5672207143836632	0.209937490990673	0.5399656509869822	0.5615142924207843	0.6441725961144209	0.44119599733999515	0.4983573360497895	0.7518942259393364	0.580591052597252	0.66690997440521	0.7252902696599337	0.9988234428872689	0.9970089602623591	0.9999521421719278	0.9526103866455988	0.7875452657057653	0.604016529069338	0.8738913035250409	0.6789525255895611	0.7370397957380723	0.8622218598002538	0.9442609306102392
CD40LG	0.03978732804792457	0.31686115975879203	0.12239836620463712	0.12266456969682635	0.1263532245516796	0.07238291435267949	0.08117731015304756	0.5923172925996218	0.7219291678163661	0.4341702052929379	0.5570734801794379	0.48339081355387936	0.4361835920043048	0.3163470364501331	0.1761279885185543	0.27349950445947996	0.32212865459624873	0.3762987528216508	0.2431950075057282	0.302926785187774	0.35959391727348167	0.22744574664822642	0.2776235493325265	0.14952054005515308	0.06763266625394121	0.04103237711296556	0.22019279823813598	0.22929030683992585	0.050276877887281746	0.39466411894096076	0.12344420027094802	0.9930433471502579	0.5715371402402669	0.6049409451832571	0.8344308385962107	0.8063231578616749	0.6630554513517113	0.20057681550404355	0.1507384466572252	0.5844766275366042	0.17980533315758113	0.3039513055462165	0.5073159648997954	0.3342875634043906	0.4393843511216841	0.35772103157055657	0.5356505918818618	0.6512123795864819	0.6037814973359518	0.23898569149533536	0.5725566596977394	0.6615189842044203	0.6009836493656562	0.45661009517012896	0.9146764069863905	0.5851975537120819	0.8722141042608182	0.758734082129298	0.6750608826519281	0.7428988099357536	0.4896239703365005	0.4788155994894516	0.6658923447799516	0.9977236065754369	0.9923407553323251	0.9998606335036401	0.9242221083675931	0.691370151124	0.5461392806394474	0.7950958276108091	0.6311618806117825	0.8040736977843199	0.6777091360093658	0.848350373487798
ANGPT1	0.05005526381947992	0.15293602031951972	0.09085063656356937	0.20085421894193423	0.16998772596978876	0.0579726189051389	0.060054665692564624	0.6190835665950492	0.5335173525725779	0.4107545082175676	0.32285808396999527	0.2944941621729832	0.25572272598542223	0.3323648427638789	0.34961756812271527	0.10871973096798528	0.36586385730089965	0.13533069647690293	0.1352258109350469	0.3348178853233496	0.2997572525307384	0.263953191845474	0.26125100129631273	0.0799297635564008	0.199351933636746	0.11451891747996866	0.3569360524510613	0.2748429366501927	0.1211958324662459	0.3271266598823561	0.1360359336612169	0.9918988288222725	0.7846624897915054	0.6200918652304181	0.8812850322398806	0.8810895299595352	0.8357900962758684	0.4602812823700573	0.2898338557707395	0.35348110328931376	0.18141810870637445	0.2687067006568016	0.6290788565442116	0.5197561562271126	0.47989407876072643	0.5220355790632427	0.5669091022038073	0.7356134933002865	0.803857735729666	0.4249029302232664	0.43367194740553816	0.6806228272057331	0.634384767302028	0.3125031593441573	0.8636420657306452	0.6469024177985974	0.8542704633070126	0.5770954998718716	0.6374833099506851	0.7635465487956478	0.34320588567813487	0.4980434423001658	0.834937832610409	0.9977221349683139	0.9969072518983233	0.9999189677594127	0.9158454097996336	0.7906170248248836	0.675227583267011	0.8843484672818178	0.6665061155111989	0.7902635352022382	0.7375879767982492	0.9399867473469108
APOE	0.053280685853725175	0.20387678081994903	0.07048231982754044	0.09200846159882639	0.12075001365743297	0.03692633750403124	0.09137677423100858	0.66207357207488	0.6277332193470169	0.5128532197938935	0.47141601856469195	0.24785623407178534	0.3967324207442908	0.14147902422503073	0.16606063831082568	0.21212499059918172	0.3375030732247198	0.30425197387818015	0.09294750670002491	0.44907494368521605	0.22939138877004445	0.40697291076681086	0.3504157727413375	0.1967124370753287	0.06500025858171829	0.08411391445241688	0.32201128581582267	0.4557866136980381	0.18001069705351216	0.44674738138218306	0.11877811863289849	0.9900049874700763	0.5909414811086936	0.603499078207668	0.8719213160650019	0.8725797789602667	0.8435281558006695	0.3061860735688463	0.25896927235700196	0.6044414370026991	0.16652279507116158	0.27467857591577394	0.8580770425160154	0.47140329252854263	0.3617863288227358	0.5053143300678453	0.5561395823091664	0.656609848223882	0.7058167572875071	0.407135110750642	0.31066684197651695	0.6322000745693348	0.3529436992171605	0.3603152816983292	0.7124705206030805	0.7291704445775691	0.9064610741862879	0.6346114362399826	0.6009006260569673	0.8083551663547084	0.38559006714701116	0.47839780098301365	0.7048285868720657	0.9987435649373497	0.9963831418786699	0.9999345795904196	0.9226954867480226	0.6972205436099924	0.5612350519578265	0.8366320166022064	0.6934739928127838	0.723439622316379	0.8802744063532179	0.9651764277996382
IL33	0.5696339209551822	0.1425048297155004	0.13332658019977456	0.1194560499099267	0.14768837413309477	0.05393872741091979	0.11289701043554211	0.4954791241916615	0.5243427964122296	0.35740531693628785	0.369418876863883	0.21888836323840827	0.3853733513077856	0.17783900700434846	0.3672960462980568	0.3068525828834171	0.3900443157133519	0.06676679833914075	0.14430563594027143	0.41533751153060283	0.12734163759327197	0.17240653352721605	0.1630428387283631	0.2170832476386198	0.07797375197426072	0.179469532784256	0.3469677769310094	0.269647914973853	0.3321366246536297	0.3686248607013048	0.14518727153695957	0.9912597327426418	0.6720166739501385	0.6475732867476022	0.7892169854379509	0.8954817379837867	0.782890098321789	0.41587552447740944	0.48577907032382334	0.4487138759937415	0.35171089723896076	0.22358611383217775	0.7386652059889933	0.5079700571451826	0.43343955508154575	0.4916223611431507	0.5528499719291585	0.5097982066806526	0.5880739952578022	0.21044341358725863	0.5588688227644019	0.48158895506276433	0.36898438786443044	0.17953672359636513	0.8755872278873914	0.4021287778521856	0.4899699714404	0.7042849555692474	0.7352817932490487	0.6389668677905327	0.6968903680655258	0.34835708631809276	0.7519341913623003	0.995282693800989	0.9937225767996666	0.9998661395382111	0.8590049657387259	0.696835571296153	0.6162947827628451	0.6030200486327362	0.5326237836006846	0.6423396376062194	0.6202564029279292	0.9009009027962199
GDF15	0.35857703863624024	0.35046383842246853	0.16933285300554515	0.16104223115860425	0.12961241173932622	0.10062496735147106	0.1448049490003222	0.23240204891308186	0.35243079606987626	0.48405980383617664	0.43931745556796503	0.14254009550604033	0.29804788382189423	0.11149350345985314	0.3515732134531084	0.19576848106493147	0.3353874131306661	0.22814978477526254	0.1163684684989152	0.3994618242831244	0.1526499686548406	0.22578598246037462	0.31736903032986274	0.12496892428744356	0.16883825865731855	0.14345399808896028	0.20410376513306622	0.26676610818635454	0.40661231069462955	0.30712805871252336	0.2596555266409042	0.9682577778532876	0.7280424376618057	0.7487916119960724	0.7216737031058087	0.6510288300155519	0.601070355294208	0.34300259635961816	0.3385791898040361	0.28539180768072897	0.23694840766780714	0.20819149189658012	0.40682313368219897	0.7207900540048319	0.41946641858466893	0.3238464830885265	0.3358549866948231	0.4445466251344138	0.6433093614360044	0.30408610557742427	0.5117415886600533	0.4422556044069801	0.2591421685469338	0.3942839728836627	0.7809784586209723	0.6022165230337841	0.762578914890543	0.6480648175980344	0.7436486924841407	0.6454542754332021	0.6461863762168077	0.5411777697212141	0.6007193095894889	0.98331399014293	0.9933126908255927	0.9995507000202916	0.8490128627445662	0.7547157820478663	0.7171949840973839	0.6175155475105591	0.5678364884462456	0.7766219011105506	0.7459970574776693	0.9236886499636557
