	STAT2	IRF9	STAT1	IRF1	NFKB2	E2F2	TFDP1	ATF4	RELB	FOXM1	ATF1	STAT5A	ETS2	FOS	SMAD4	RUNX1	ETS1	E2F1	FOXO3	USF1	TCF7L2	TP53	CREB1	EPAS1	ATF2	E2F3	SMAD3	RXRA	RFX5	PPARA	REL	SP1	NFE2L2	STAT4	POU2F1	MYC	SPI1	JUND	ELK1	HNF1A	MITF	CEBPA	FOXO1	RUNX3	SREBF2	ZEB1	VDR	STAT6	PPARG	JUN	FOXO4	FLI1	FOSL1	STAT3	TWIST1	STAT5B	SREBF1	RARA	HSF1	CEBPB	REST	NFKB1	YY1	AR	NFIC	SP3	SRF	RELA	PAX8	TCF3	MYB	ESR1	HIF1A	NR3C1
PF4 (N=2)	3.465936190855112e-05	0.0017154652877361398	0.0013051812830310872	0.0017350039347809876	0.0016340108380675025	0.08819019454062213	0.005982872578340938	0.023647324544998294	0.010806752317697177	0.012193957847320016	0.0038936050128272615	0.07907984168734272	0.05119541165870828	0.10708687379950488	0.0383490119080729	0.007250584664481793	0.03248585162909767	0.028674833970393707	0.06204748267843668	0.07288642779453507	0.02560307472445708	0.029175324466962527	0.005378045860308142	0.035737193089946384	0.0866976714147	0.019233759185659394	0.07981742947287006	0.016182970300144373	0.019385148009806535	0.0186086004595334	0.005459102733946286	0.05145075717473494	0.06417896323510539	0.11620679837919402	0.05253823467408175	0.12023992196302262	0.03643008549597436	0.21450525442424245	0.0524583128361511	0.21176460026994162	0.054480708685375634	0.0273510221322473	0.08738989522958657	0.05885692305980239	0.043688846400935843	0.06125033586970108	0.1197253058557019	0.09763572167077114	0.02140702626639479	0.0493900390504389	0.015500410371171447	0.0029144592930429036	0.29707105607829426	0.011711543003150748	0.12180755584060776	0.05960893107673876	0.04372261283130252	0.04807559790950569	0.2737557306397059	0.0983958015431842	0.09102880956671222	1.6417987923234012e-05	0.07858033373450293	0.024212068705959544	0.0971683683362188	0.09281169882924278	0.026618924469043237	0.0384554221285906	0.022073528304199147	0.010672725776129433	0.14374148494222902	0.10408855708581916	0.15350729329027005	0.09308542200945
PF4_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGE2 (N=2)	9.610670884773314e-06	0.0004696746659920339	0.001965491009264921	0.0016079985955942326	0.0001503806739643898	0.024824709289308633	0.06164095539459735	0.044612324533886055	0.0028267461144055664	0.11470699765520875	0.05082500438877108	0.013605321637673994	0.011109496866186702	0.0005066804277364459	0.002833263616662224	0.09033651847068253	0.041396597027186455	0.08153799946139212	0.017856628090580785	0.04465681767505525	0.030357157211132746	0.022870986611157287	0.013101808637119017	0.006307940300567888	0.034970875286619574	0.035649540584780925	0.025715754750166922	0.024392568864425757	0.0860026842454884	0.027051684049588853	0.001286372483605633	0.053090154248016996	0.0094948433931146	0.12207807186103808	0.006209471034055891	0.09481383815372285	0.024968358390342643	0.07214665225564233	0.02143708604751584	0.08935187165510555	0.015205970175997674	0.025281707585453173	0.09100764220354712	0.020599805908066315	0.11008705823433165	0.1253918596322215	0.008026834956934292	0.054633024442541867	0.015512901778248045	0.017516819194469326	0.04398017918470945	0.03258242660080013	0.024760908235880008	0.00398813957251444	0.0022016128563921156	0.007903293965111483	0.009023383792001016	0.07557199178775273	0.07095717029774223	0.0018415007065000141	0.041049265954282	0.0002724963621187109	0.03108110854768656	0.12125903239223346	0.11182009237810026	0.020338152793021674	0.003191364020850518	0.0001353224053599504	0.0473900997975904	0.047586198205278096	0.11852802606243254	0.0208496301037224	0.029198048813823683	0.018533122093007393
PGE2_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAU (N=2)	2.015244498405704e-05	0.0005224220088325109	0.00029819682164393727	0.0009250385455791125	0.0016095199741575916	0.0012839983609281846	0.002620022510949227	0.012816364013913395	0.0009825663791951465	0.005703220503173956	0.05814273051862007	0.06693113510051311	0.054494904875390715	0.0019552661644007176	0.03180260189577258	0.010999694726240072	0.08137650836007132	0.0016338913137824984	0.0067293593290643425	0.0035155927937904896	0.07426682032799975	0.001122294540673821	0.06244559265119837	0.0005245817648302648	0.0026014858231490356	0.003974561790153874	0.06196193629636443	0.03611951140285025	0.01198962303851539	0.05382933421785807	0.0014679204499534575	0.06687230705986802	0.031364735748702965	0.008473031278043275	0.05854180919275592	0.02504180985292398	0.0406052338333561	0.004864031032598973	0.02847630133438301	0.012265515806975574	0.08687320741580973	0.0127504305035544	0.0046906718462205975	0.06874797600800835	0.07456212649281069	0.04215788102588919	0.11760536479915701	0.014025511309874755	0.09418853438406605	0.0016417710509041873	0.019399028391693898	0.01952375056069855	0.04292530241565781	0.005144234515133961	0.07264017787057259	0.1527692909555492	0.06867145706903566	0.05911091583582506	0.07761446724439947	0.030727667819733084	0.04412543562064816	5.156192352124238e-05	0.07384194299972588	0.0748546083263388	0.03894694655763514	0.0364021059112362	0.039741953812883646	3.165231147847676e-06	0.027038027204095372	0.09276710371694286	0.0767924274484299	0.021909602477118317	0.002533010971827128	0.0079982415727968
PLAU_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2 (N=2)	1.3971377121890782e-06	0.00025077334198225776	0.003033588229091777	0.0033060508820243473	0.06017647832179155	0.003477124011590973	0.009762939096645152	0.059046221123985	0.05802362110545772	0.030273814720163394	0.016461590900237133	0.000879904743265103	0.0006004149431244193	0.18218147581206715	0.02798720228420834	0.07283945994861837	0.03712653505177272	0.0319220060830684	0.057179354526481874	0.004997677677817489	0.09367239252099943	0.03588543587881682	0.04538076696021878	0.09872532363210279	0.094614618083908	0.02075842829855433	0.050775551449301945	0.08741749462715687	0.017317897695953047	0.03947928993222132	0.08123468831103905	0.0520872623372488	0.12370007075074871	0.04459063246533345	0.017853521462335833	0.004779848211854823	0.12452380471906097	0.0968869952214218	0.036773111201699515	0.2529228893241665	0.10570276916351692	0.03162420381078644	0.06564515562015766	0.08275916210770584	0.07157838473016698	0.0007220456748901483	0.03188591340296354	0.05437518505681632	0.07051705276232703	0.03943924340195942	0.07587259406325908	0.02081906986577861	0.10941678889122752	0.09988531301120518	0.02067183943917314	0.06743499843993417	0.06797882434714558	0.007211954156881639	0.17089848967040067	0.21305763449310983	0.10290626981073459	0.09568125085065454	0.08327579421536205	0.11144296371136606	0.11248226001710569	0.06970416631249028	0.03696546203528828	0.15539173762540032	0.13072541723722705	0.09562404818659279	0.003697062439516452	0.14430836827518512	0.2603799270258131	0.05396096869859479
RARRES2_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAA1 (N=2)	0.00011108700558093432	0.0031184365981453688	0.0005785373457875553	0.020016831066977547	0.024605407133807773	0.019291557011484297	0.0015994985105410274	0.0330769414909054	0.03288909028035031	0.036997670289936224	0.12631955501434242	0.1114026103177117	0.015806922448090455	0.011512002146238653	0.09419570940127889	0.0365038093587393	0.01561256884223948	0.003785611396729279	0.07907116056557756	0.016083937745739726	0.02284238534858621	0.014515326860267297	0.08631846802249687	0.027347041112930404	0.07548367904240727	0.021605810675124182	0.014949304759673265	0.1502891289155205	0.014711207767532344	0.19725697231433004	0.03222636374742205	0.07443464021050712	0.03016486587802325	0.0653370964562745	0.02722803085851168	0.2575287490752887	0.11573469361336464	0.048098610255446594	0.07776662713674698	0.013799481577271344	0.009248403289942198	0.05789640714707174	0.044697258396845685	0.12220037170173859	0.1152136680846714	0.09932920520174043	0.022468926239482268	0.0774041140853104	0.21113991562149598	0.034535354550632225	0.09644312891013229	0.055682463046768355	0.20935771432302305	0.06086659715823406	0.09171798587600921	0.12686448808498735	0.04373352942041317	0.04824005523784336	0.18012706150731225	0.004291791235138731	0.02201490513895138	0.0033769204248024765	0.0047773934172674615	0.13405698817306197	0.005125237843997293	0.19619546948405767	0.10257767697120745	0.02105965251010561	0.11598289269312284	0.10626716368306709	0.19876033881875002	0.0033864003559503364	0.1589932882385835	0.22960551842850285
SAA1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SEMA4D (N=2)	2.6603311424566733e-05	0.0008202366144086648	0.0026391039051150145	0.00179407116539948	0.003747997092382282	0.04847565556972552	0.03399089174439751	0.006340433780624932	0.04207340019996958	0.05922475960630819	0.04642143235207437	0.13204448969047383	0.07135077857193348	0.045514230259480454	0.13503104249188233	0.049323047822356705	0.02263436938279026	0.12906210309237723	0.08424748653166614	0.12471812153279692	0.20519131455138084	0.07425254472616588	0.003399026302428651	0.025978492657307256	0.14637235773145105	0.19594983908719357	0.08737775088779146	0.05450808504868193	6.482461008694602e-05	0.013318057156135089	0.14864027962258966	0.017234000351386156	0.05593326460589826	0.01307990713995194	0.0321355627547332	0.02069868842003803	0.029346428178527686	0.008418866047156415	0.16475248326719605	0.038179273132968955	0.1278060542118569	0.0269235100001661	0.16175795968616669	0.05890931291492621	0.09278554661055292	0.03611018072497274	0.09407136176726127	0.005852359784340622	0.16580405307758084	0.12445482522939381	0.09720843760953657	0.035164809643704054	0.045108590707158724	0.13067236070786767	0.09461822219553151	0.15932777875545764	0.05939716562215561	0.04911777489967658	0.03850714292924817	0.10463653613702567	0.041812919946105975	0.17740474421354485	0.11416805848009837	0.1653626676889358	0.13310659081437598	0.08072370625918682	0.10470707460916097	0.15991099529291958	0.24271365882832707	0.0660196858945632	0.006915952799097291	0.05435105735176965	0.23376716332444591	0.12862988379423343
SEMA4D_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SERPING1 (N=2)	0.0004952766779918738	0.0007333447649269798	0.012828080134786923	0.12238646909300999	0.0006640592545379825	0.007518093195579761	0.12522452064151146	0.119040620482948	0.06263456408461837	0.047017516832919194	0.044064293419029954	0.007007795181253773	0.05870352020698108	0.1168985807445442	0.049797602008131686	0.21275157315233575	0.08527369617444154	0.10831607122391666	0.01270807592569595	0.006520040076388511	0.19914863699876262	0.09171359539651258	0.05296220132895153	0.07696530740978885	0.04167230748830977	0.17328193486061402	0.018537697111257023	0.0895040234032739	0.024243346544789428	0.050078176180397685	0.20152787560288488	0.04326128338000054	0.17004231033462458	0.11821102789971111	0.0320576355240777	0.2876342894807098	0.08781996992259036	0.07643530453257649	0.22992283038805375	0.07238835097657165	0.15451763240054062	0.08701119528021388	0.066603912429606	0.14416052397862603	0.033332802961390434	0.167998787389808	0.09180574716681489	0.05364184535697342	0.21287403420002127	0.06286568595557546	0.1029871650760277	0.15351347981441218	0.3445922257253398	0.0036406548264480976	0.1144235402456715	0.026528449351972738	0.011236998073398868	0.008507046510270747	0.2605512347033859	0.18227713606325996	0.0908221558410085	0.17358143850631774	0.16789875826743442	0.05835019975930816	0.031193751828080762	0.1752061692019	0.07897239357531977	0.026564753102856664	0.032219905789954956	0.08871402555036374	0.05838532192656132	0.3235959718927847	0.04847816215598716	0.22782157459205707
SERPING1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPP1 (N=2)	0.009129998947981666	0.03095854715476465	0.08116662087891091	0.11474510503900442	0.08772927339478566	0.0520249434435968	0.050094888680753666	0.01768447115005456	0.05383702805722418	0.06938222810846956	0.05097859544307321	0.1691367173395881	0.035370181413839824	0.117241921751913	0.13271517745749944	0.009173897008274715	0.0732964652695925	0.07173596144821758	0.1640703652815573	0.03499731576313317	0.013909387245080396	0.17569428913014223	0.019871740502601515	0.11920275120508576	0.14496178065930718	0.20575696133445676	0.027583670364207086	0.06944383710983182	0.2304671227614046	0.065702130717136	0.025316914698382598	0.06350613323536644	0.024185918069185408	0.17097416497434414	0.16197962936302823	0.09622624328080875	0.08518891831475756	0.12352616566741176	0.10923397538501226	0.050042259558008395	0.26552441789966724	0.10272863947898216	0.00457766433090212	0.12018792502949115	0.27048839925202106	0.0869309521670617	0.05987168330744752	0.11195961425221271	0.28183200273387204	0.03200213964370893	0.21416680791333415	0.02107529661254301	0.05460859080165692	0.10244377252318335	0.07696486273401915	0.1295245376851267	0.0791344041466618	0.033581740408471686	0.14715949400651926	0.07205913121167343	0.18829477880289258	0.004034160614078575	0.11501614568989144	0.011216261568700148	0.10431560238730275	0.03920510128037197	0.10266115524737021	0.052604322994587394	0.006370207038675136	0.004012050496558839	0.16150604301208601	0.012034393093250259	0.18916239230502105	0.2781452000670909
SPP1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1 (N=2)	0.032621876689017115	0.02332875276264723	0.0656487731689584	0.031184041554747112	0.16474394760397132	0.03879601321303473	0.028683246046469324	0.01609757463394057	0.12638884549086313	0.15798509502381558	0.013042999758058048	0.024950243235870084	0.16584253523025969	0.02825628859265311	0.07797923947644497	0.03544214415240064	0.01821353618561894	0.07715187039950672	0.16429738251352635	0.13855440703664054	0.0299147757261074	0.06561443922413604	0.11372746071425688	0.0361055982622171	0.04646458969806902	0.14223560171742627	0.23651725316759065	0.09838557291991884	0.025548182244169493	0.173109922481166	0.10650097546240314	0.22790877818493988	0.10251497781982957	0.040893152584166995	0.0020261352559846624	0.05086468596072093	0.015568518487758365	0.03828627192189152	0.06016772494030642	0.03146120916846745	0.0067891749270360124	0.043375927581117246	0.0724481831894141	0.1401013897437998	0.01110230366777043	0.18102818891958117	0.05161735194569381	0.20597977055604852	0.045168936162709464	0.11898724998530391	0.13091768686617525	0.19735575819391468	0.00858760736607328	0.06444407123796701	0.06560014650740542	0.047556155894664776	0.028464647661699705	0.08800788878281593	0.011559267151717775	0.08714878149093311	0.07535158348812276	0.16114498678897907	0.030834246191447395	0.05435903804104972	0.20841752393807392	0.0006106791063046901	0.08443056972792522	0.06847799128186967	0.1413522719739106	0.09964554788404147	0.16448765234404333	0.050093303577054604	0.06841136595501558	0.02867960907500744
TGFB1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THBS1 (N=2)	1.9949353025210103e-05	0.0004259876504087972	0.00022449622828871055	2.9960705296504025e-05	0.007646857357053116	0.003306361019437265	0.003113887869664156	0.029665949330974453	0.0026930184769447113	0.014421328114372745	0.05351689100195273	0.01068327422585219	0.052344974210166484	0.0006836490340022573	0.007142901333359528	0.029370102499933715	0.042960773089593424	0.0009540745096281444	0.011781626800813471	0.07528410536452868	0.05350917647962644	0.03247919481624175	0.039637420565711734	0.022020505424040895	0.11595094796417457	0.014598539648792874	0.02248528185667903	0.17123183630538907	0.06375681207158379	0.0683962651289852	0.021551225557041413	0.06934984488972862	0.038872646760768736	0.06096974454409687	0.1294031854180825	0.01296256919745814	0.013291537177557267	0.026520291764164844	0.049053445463323825	0.07602899624922985	0.004466741714310718	0.05097246567394398	0.005011119874600435	0.027461621777208817	0.08409005019243604	0.052470654665865826	0.1610527048012112	0.005430482173171977	0.01978256793092957	0.04199846536600619	0.03644818147423125	0.02658478655748725	0.050600036565847245	0.01313346176758718	0.022994013918726547	0.050463771387865564	0.06059089414229579	0.10290410619587659	0.034018642118444214	0.0032118644811377633	0.08549224479809608	0.006517331106628884	0.09510825071356269	0.04990188405480614	0.05253065707539917	0.03282856114608208	0.0612855196588718	0.00431391170626757	0.06930339242469652	0.01869294826646678	0.08807676468048609	0.04474294822806803	0.025294706737631584	0.05795350690818843
THBS1_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF (N=2)	3.9643132618620905e-05	0.0038917920272122436	0.0042729925185504575	0.0003873696917527972	0.011548770472955716	0.018840645713257498	0.0409767799741394	0.00837485156886647	0.0013827299643990598	0.01550244911171722	0.0460626593971713	0.024641930713887095	0.03121092131337344	0.0004414502492322142	0.08902033073519844	0.19302941684592834	0.014527667819701356	0.0004967403229736433	0.048566088013590844	0.062081070159089646	0.01940160102477101	0.12651564423268016	0.06578800163093079	0.03510692503631986	0.07927839482658247	0.12886064845529863	0.12945450130702854	0.05140644007855444	0.009975385606474596	0.2429378777473275	0.009772570874616485	0.016048416013474842	0.02634244937615937	0.18238927621954068	0.009423271518965437	0.19794327469740602	0.14886219946853488	0.017757127240159633	0.07996149311776657	0.09561541443005808	0.06416327058341897	0.15598290555277267	0.18453458555979702	0.000760601736230132	0.021638203747391282	0.03472970827760023	0.09194994632343229	0.02087584633848158	0.11835412728311259	0.07232669760710284	0.06494525366241273	0.11861471073528207	0.09821246372172837	0.03149515572332977	0.04152110303667672	0.08438655464284525	0.10017454408249224	0.032478638491133305	0.04071170584489317	0.11331591494888558	0.1270499605446094	0.008073600075838135	0.006401865846059396	0.08582300799992149	0.008637824310159636	0.020429941727921508	0.17070059782290833	0.005799471889374081	0.17323449395816629	0.11362020861074046	0.11541418660617686	0.020314852039011608	0.04287685334976835	0.03052835196387224
TNF_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSLP (N=2)	0.0005090091025658494	0.0030890278395813153	0.00015391322093855075	0.006951285060456114	0.03829380484439075	0.059804019572345886	0.03008615932990283	0.026445346843801787	0.21571149294829192	0.0034832149855932304	0.08230679458402108	0.13982512521052215	0.11801702978755493	0.09509331232633583	0.07111471951076982	0.08164753747636934	0.014507073020500139	0.11972637804149729	0.07947055075835768	0.1197280717787351	0.044599723974424244	0.09534802183934787	0.16114762873186705	0.041790278277664294	0.25994818891581284	0.05287385657083401	0.015090657992313856	0.07682748728630628	0.2537667791398883	0.04260272844153254	0.24374818590719818	0.03277795548356138	0.16300169165118417	0.05984717229470909	0.06672689317281227	0.1314552638938292	0.21991615459440744	0.14207951114568187	0.052535983169436695	0.0242680877112863	0.12143903280655685	0.06821822207214423	0.1483263217427525	0.2128982623192688	0.006246758493727855	0.016432081761423578	0.14643878273543137	0.11952987294987921	0.009168367156711321	0.1376334296392932	0.06903512725416089	0.09752619124390641	0.1763637015970881	0.1211273894849515	0.07124584051019828	0.17785424984150672	0.0036404002961178683	0.06352474193470081	0.013754338072066608	0.036094410620607115	0.04514991109377853	0.37396816389651855	0.006425420947986649	0.06062070225829508	0.04910429303687501	0.27087479514187973	0.05569859566901744	0.3682745454893724	0.20146415329219652	0.0859191487458509	0.07754322752263895	0.0018933049584335115	0.3591166006478025	0.06111853471793721
TSLP_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VEGFA (N=2)	5.677786730068357e-05	0.00010113556199459195	0.00036336847126861027	0.004761547417729384	0.05639544484587369	0.013512243079678594	0.02066108674015054	0.05715046306694249	0.11763754608821664	0.08190576492962305	0.030063213139326403	0.12267988290964488	0.017206248408230956	0.26744018262041996	0.11491791988219609	0.011531335860149886	0.0962554789329448	0.002849984690481061	0.07387868470775011	0.024548237508937254	0.19325418370501218	0.009857241894896507	0.03571272514201008	0.061065251018665806	0.11407788664906984	0.021985449110654864	0.13219901642838802	0.04222825477225678	0.05207643544054759	0.03643642292481022	0.12415529697668837	0.10577443653188373	0.10276506278829217	0.03453437993069687	0.008304751333631608	0.032953484862996374	0.21815517930024017	0.13562669012467435	0.17758615690515794	0.21277618786103422	0.1558468901815517	0.034921499077952396	0.06294622828809615	0.11050759558846526	0.1446879243947956	0.24158599524213217	0.013056097734120309	0.03944025656033889	0.0312382723924038	0.26651117413185466	0.046266941839907594	0.11206775652789512	0.030936089101527176	0.16674376562540352	0.06834760153987202	0.06836359318175783	0.19990164072851177	0.026247215752278757	0.06927684311818971	0.19827769357765962	0.001189044542458717	0.17659250389285133	0.08877446492185997	0.09502165832612267	0.14182767520448364	0.16005385791639573	0.0014705108001987488	0.24260435525370355	0.19955807588627866	0.13663911398993842	0.00776441534454575	0.08724769934638962	0.19644770702813372	0.07509865482639336
VEGFA_LPS (N=1)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A (N=2)	0.00021009174522607088	0.0011017707174195146	0.0016837868646133458	0.06461231173817245	0.005000729047080675	0.009663921900190001	0.008391746911043954	0.01813565181993937	0.09454977861456476	0.03243799951037357	0.059578199800722646	0.04897282572244049	0.08840623532922291	0.16895715004933098	0.03230876118361817	0.12314783409312272	0.11493120708262045	0.039081953638400044	0.1176220121156416	0.11383584483731558	0.043833417688784126	0.0067738905317124565	0.09279812987433039	0.04771275925420593	0.10233806748865043	0.03668677918095975	0.004765736971284434	0.05687491214504886	0.023817289931788416	0.04202067542756082	0.0377588018406248	0.1315352550978993	0.051043713894216025	0.04486383657309711	0.20037018394384798	0.019924229901749784	0.00533330651800118	0.08670296252166196	0.07573205376456824	0.06046004976138267	0.13248039724274635	0.05789131021210382	0.07615548207182032	0.20356243988354417	0.02266082606933202	0.058877944932198084	0.02363796101509119	0.05622827418287854	0.01978422643248251	0.023529341399710718	0.08658778368285269	0.032895711427265245	0.10357371255906558	0.0689562055181207	0.19199956303097238	0.04065548770959998	0.10662979163321838	0.027456666332878743	0.0703358056658453	0.08654043589309526	0.13436788015150058	0.13818422816506448	0.10810394312864394	0.00832387377729199	0.07075774470863432	0.07559885279331546	0.0620418840344279	0.09966425789673741	0.10270726375528597	0.11606200440740841	0.11448959934301006	0.046039089392620025	0.14940458196099526	0.06731520065732427
